Date,CYPH.US,DVLT.US,FAT.US,GNPX.US,HBIO.US,PHIO.US,QCLS.US,RANI.US,RLMD.US,RVYL.US,SBLX.US,SEGG.US,SGBX.US,SLNH.US,SLRX.US,SONN.US,TEAD.US,THAR.US,TRUG.US,TYGO.US,UGRO.US,VEEE.US,VIVK.US,VSTD.US,WKHS.US,WORX.US,ZYXI.US,DZZ.US,MSOX.US,SOC.US,SPRU.US,TE.US
2024-08-30,2.9,1.26,2.77502,34.2425,2.88,2.72,169.0,3.2,2.8,1.08,13.5184,7.8,81.28,3.96,24.9,5.768,5.1,2.72,55.005,1.23,1.385,3.91,1.93424,1.0525,8.5,1.21,7.86,1.86,37.2,16.84,2.97,1.23
2024-09-03,2.86,1.36,2.76128,33.5,2.71,2.64,166.34,2.96,2.74,1.03,13.92,7.451,78.08,3.41,22.5,6.484,4.89,2.85,50.505,1.15,1.36,3.9,1.86654,1.02,7.70875,1.01,7.89,1.89,39.4,23.43,2.88,1.13
2024-09-04,2.91,3.06,2.70907,26.9,2.75,2.6,165.5,2.83,2.55,1.04,13.36,8.072,73.6,3.41,22.65,7.1712,4.98,2.97,54.485,1.14,1.38,3.98,1.73114,1.045,7.77625,1.05,7.75,1.8937,39.4,22.37,2.84,1.15
2024-09-05,2.92,2.56,2.53323,24.95,2.73,2.63,171.0,2.73,2.42,1.15,13.28,8.2394,64.0,3.51,23.25,6.84,4.95,2.8969,52.495,1.18,1.385,3.979,1.76499,1.142,7.86875,1.22,7.89,1.8022,40.2,21.61,2.72,1.1
2024-09-06,2.81,2.16,2.71457,23.505,2.71,2.61,163.0,2.62,2.4,1.06,13.44,8.15,57.664,3.35,22.35,6.972,4.8,3.0,53.0,1.115,1.4,3.8,1.85687,1.12,7.2375,1.0801,7.84,1.92,38.0,21.82,2.66,1.05
2024-09-09,2.82,2.21,2.73106,23.25,2.68,2.77,166.0,2.72,2.79,1.08,12.936,7.72,57.984,3.05,22.65,6.9336,4.61,2.94,51.5,1.4,1.47,3.656,1.7795,1.165,9.375,1.1022,7.83,1.8587,46.8,22.33,2.84,1.0
2024-09-10,2.822,2.4,2.6816,22.805,2.86,2.92,156.0,2.62,2.81,1.05,12.696,7.601,62.08,3.08,21.9,6.6408,4.68,2.94,58.995,1.4,1.49,3.574,1.69246,1.1125,8.6875,1.09,8.02,1.8791,44.4,20.63,2.82,1.03
2024-09-11,2.77,2.15,2.65412,23.995,2.83,2.79,150.77,2.46,3.02,1.02,12.64,7.39,63.9872,3.01,24.0,6.5224,4.69,2.9477,63.0,1.42,1.45,4.111,1.61509,1.1975,8.19625,1.14,7.96,1.76,43.2,20.65,2.85,1.06
2024-09-12,2.81,2.15,2.68435,21.5,2.79,2.9,147.44,2.39,3.27,1.03,13.1184,7.48,64.0,2.87,23.1,6.4056,4.77,2.99,58.5,1.44,1.45,4.5,1.60542,1.2875,7.625,1.15,7.89,1.78,42.4,21.16,2.62,1.02
2024-09-13,2.74,2.01,2.63764,21.0,2.88,3.29,132.0,2.37,3.09,1.07,13.12,7.6,65.6,3.13,23.4,6.484,4.77,2.97,63.0,1.49,1.4321,5.337,1.38298,1.5575,8.48125,1.19,8.15,1.755,43.0,22.54,2.67,1.01
2024-09-16,3.01,1.8,2.64314,19.55,2.93,3.31,121.0,2.28,3.03,1.3,13.04,7.418,64.64,3.05,24.6,6.952,4.76,2.86,62.5,1.6,1.4,6.123,1.41199,1.47,8.57875,1.245,7.97,1.7801,45.6,25.05,2.68,1.03
2024-09-17,2.8,1.84,2.65962,17.0,2.94,3.6954,125.0,2.4,3.44,1.28,13.5792,6.975,65.28,3.13,25.65,7.88,4.65,2.99,56.5,1.61,1.41,6.29,1.39265,1.51822,9.21125,1.2347,8.19,1.855,44.2,25.89,2.62,1.08
2024-09-18,2.88,1.75,2.62115,18.25,2.78,3.66,119.0,2.3,3.49,1.32,12.944,6.671,64.64,2.86,26.55,8.0,4.7,2.94,55.0,1.48,1.36,6.659,1.38298,1.59,9.15,1.13,8.18,1.73,42.4,25.77,2.56,1.09
2024-09-19,2.84,1.65,2.72007,19.5,2.78,3.55,127.0,2.31,3.5,1.26,13.3936,6.4,64.6336,3.23,26.25,8.32,4.79,2.9943,55.0,1.62,1.39,6.475,1.54739,1.55498,9.77625,1.37,8.33,1.715,43.0,28.3,2.59,1.12
2024-09-20,2.77,1.71,2.61017,19.1,2.75,3.52,125.0,2.34,3.51,1.28,12.5216,5.22,63.36,3.09,25.65,8.0,4.58,2.84,47.775,1.57,1.31,6.4,1.76015,1.615,9.125,1.27,8.12,1.7452,41.0,22.2,2.59,1.01
2024-09-23,2.71,1.69,2.63215,20.79,2.64,3.43,131.08,2.18,3.5,1.17,13.1568,6.031,65.216,2.98,24.6,7.5512,4.54,2.7826,49.23,1.56,1.33,5.957,1.61509,1.5875,9.50125,1.19,7.98,1.715,44.6,23.37,2.58,0.9935
2024-09-24,2.59,1.96,2.64314,19.815,2.7,3.4199,134.0,2.2,3.46,1.2,12.8816,5.866,60.8,3.03,23.25,7.20081,4.6,2.725,46.5,1.56,1.26,5.54,1.58607,1.7175,11.1187,1.19,8.11,1.725,46.8,24.73,2.67,1.01
2024-09-25,2.61,2.09,2.62605,17.515,2.66,3.35,160.0,2.06,3.38,1.18,12.8608,5.733,58.56,2.89,21.3,5.8168,4.66,2.39,48.6,1.53,1.22,5.63,1.55706,1.755,10.1412,1.19,7.99,1.745,44.8,23.81,2.71,1.01
2024-09-26,2.63,1.87,2.63764,17.475,2.66,3.57,167.0,2.11,3.28,1.3,13.12,5.64,62.0735,3.46,21.6,5.84,4.92,2.46,49.725,1.64,1.28,5.9,1.5764,1.7625,10.8213,1.18,8.26,1.72,46.0,23.57,2.71,1.05
2024-09-27,2.7,1.77,2.69809,18.55,2.72,3.5,153.0,2.16,3.37,1.29,13.216,5.89,61.984,3.39,21.525,5.6768,4.95,2.45,48.005,1.65,1.33,5.967,1.56673,1.895,11.3225,1.19,8.1,1.755,45.6,24.1,2.86,1.09
2024-09-30,2.57,1.77,2.70358,18.085,2.69,3.45,162.0,2.16,3.24,1.32,13.44,5.99,61.12,3.13,21.6,6.69,4.86,2.48,47.45,1.7,1.38,6.0,1.48936,1.88445,10.8675,1.175,8.16,1.751,46.8,23.63,2.84,0.9701
2024-10-01,2.41,1.69,2.59918,17.665,2.54,3.4,145.0,2.31,3.27,1.24,13.2928,5.525,58.5536,2.98,22.65,6.13,4.8,2.4,46.33,1.56,1.335,6.028,1.49903,1.63982,9.37625,1.16,7.83,1.6906,44.2,24.47,2.82,0.9684
2024-10-02,2.45,1.67,2.59362,16.5,2.56,3.18,172.0,2.21,3.4,1.6461,13.52,5.4,57.44,3.08,21.3,5.5254,4.8,2.36,48.0,1.53,1.36,5.803,1.39265,1.525,9.1125,1.17,7.95,1.715,44.4,24.98,2.77,1.02
2024-10-03,2.47,1.67,2.53878,16.5,2.46,3.16,142.0,2.3,3.28,1.39,13.2,5.3,56.96,3.24,21.75,5.155,4.64,2.23,47.5,1.5,1.49,5.98,1.40232,1.4175,8.78625,1.1219,7.83,1.665,45.4,25.39,2.61,0.9631
2024-10-04,2.56,1.73,2.53048,17.53,2.4,3.08,155.0,2.34,3.48,1.4,13.4469,5.6,65.28,3.56,21.15,5.15,4.63,2.15,47.5,1.49,1.48,6.199,1.43133,1.435,9.65875,1.15,7.9,1.64,45.2,24.48,2.84,1.0
2024-10-07,2.38,1.66,2.58818,17.4952,2.4,2.89,151.0,2.26,3.5,1.47,13.1008,5.448,58.368,3.33,22.05,4.7,4.61,1.9154,46.55,1.47,1.42,5.814,1.5087,1.3875,9.1375,1.17,7.78,1.74,43.0,22.65,2.77,1.03
2024-10-08,2.4,1.61,2.59918,17.49,2.4,2.81,150.0,2.19,3.49,1.46,12.8,5.32,58.24,3.15,21.45,4.88,4.6,2.03,48.0,1.4,1.43,5.62,1.40232,1.4625,8.905,1.19,7.74,1.71,43.6,20.78,2.83,0.9651
2024-10-09,2.36,1.57,2.58269,17.05,2.37,2.89,151.72,2.35,3.4,1.34,12.336,5.3,59.52,2.92,21.3,4.9,4.62,2.02,45.5,1.32,1.46,5.967,1.44101,1.5375,9.58625,1.15,7.71,1.74,43.0,19.43,2.77,0.9503
2024-10-10,2.33,1.62,2.62665,16.99,2.32,2.55,152.0,2.31,3.33,1.73,12.8,5.489,67.776,2.88,22.2,4.7869,4.6,2.0368,45.465,1.32,1.4,5.43,1.47485,1.6,9.6975,1.14,7.51,1.71,42.6,19.84,2.67,0.9631
2024-10-11,2.31,1.59,2.73655,16.94,2.53,2.68,165.0,2.02,3.31,1.74,12.7456,5.309,64.0,3.36,21.3,4.76,4.64,1.9879,46.995,1.28,1.42,5.2,1.43133,1.52,9.89875,1.155,7.66,1.66,42.4,20.52,2.74,1.02
2024-10-14,2.34,1.7,2.86294,17.09,2.49,2.69,161.01,3.18,3.35,1.86,12.76,5.44231,68.48,3.38,19.35,4.63,4.68,1.98,45.0,1.22,1.43,4.831,1.45068,1.5,10.4225,1.1107,7.98,1.6755,44.8,20.66,2.58,1.01
2024-10-15,2.29,1.73,2.89041,16.785,2.45,2.76,180.0,2.12,3.48,1.97,12.1616,5.743,71.5584,3.33,22.8,4.84,4.6,1.928,39.6,1.18,1.455,4.93,1.45058,1.3625,10.6287,1.209,7.95,1.655,42.6,19.82,2.63,1.02
2024-10-16,2.4,1.87,2.89591,17.245,2.44,3.25,168.5,2.6,3.5,2.2,12.0432,5.75,72.64,3.99,25.65,5.08,4.63,2.5,41.45,1.32,1.49,5.0,1.5087,1.215,10.75,1.25,7.89,1.63,43.8,20.01,2.7,1.07
2024-10-17,2.33,1.75,2.87393,16.995,2.39,2.65,177.0,2.63,3.49,1.955,12.16,5.5,81.92,4.05,27.75,6.11,4.64,2.35,42.57,1.31,1.54,5.35,1.5087,1.255,9.75,1.35,7.95,1.625,45.2,19.9,2.61,1.02
2024-10-18,2.675,1.84,2.84645,20.65,2.47,2.91,176.0,2.68,3.61,2.2,12.3776,5.68,78.08,4.22,30.15,5.91,4.57,2.19,40.85,1.28,1.64,4.801,1.49903,1.26,10.3325,1.38,8.03,1.66,45.8,20.24,2.61,1.05
2024-10-21,2.98,1.85,2.82448,75.5,2.37,3.18,164.0,2.57,3.63,2.19,12.2736,5.1,88.96,4.39,27.3,5.71,4.6,2.14,40.35,1.26,1.84,4.659,1.47969,1.1983,9.9825,1.2341,8.37,1.615,45.2,18.93,2.52,1.08
2024-10-22,3.04,1.82,2.797,179.5,2.4,3.13,167.5,2.38,3.64,2.06,11.728,4.9,86.4,4.52,29.7,6.1,4.53,2.07,37.0,1.25,1.62,3.67,1.39265,1.17,10.4225,1.3,8.53,1.63,52.6,19.67,2.55,1.04
2024-10-23,3.06,1.75,2.80249,132.5,2.36,2.93,167.0,2.52,3.595,1.94,11.52,4.528,86.2848,4.05,26.85,6.14,4.46,2.0537,35.0,1.15,1.66,4.261,1.37331,1.1875,9.9075,1.28,8.36,1.575,54.4,19.45,2.52,1.01
2024-10-24,3.29,1.71,2.85195,107.0,2.34,2.96,178.0,2.39,3.63,1.97,11.768,4.5,67.2,4.07,26.25,6.25,4.34,2.0056,34.05,1.19,1.5753,4.646,1.35397,1.175,9.84375,1.23,8.59,1.565,49.8,20.59,2.53,1.01
2024-10-25,3.6,1.91,2.89591,99.0,2.32,2.91,167.51,2.34,3.62,1.96,12.3736,4.49,80.64,3.97,25.05,6.01,4.3,1.95,35.0,1.24,1.61,5.27,1.40232,1.15,10.1825,1.2301,9.12,1.64,51.2,20.69,2.5,1.02
2024-10-28,4.15,1.99,2.96735,137.0,2.42,3.01,176.0,2.31,3.64,1.67,12.6384,4.43,69.76,4.32,25.05,4.97,4.39,1.98,34.885,1.19,1.65,5.5,1.45068,1.125,10.6875,1.19,8.88,1.66,47.4,21.4,2.56,1.05
2024-10-29,4.61,1.82,2.9124,122.0,2.45,3.29,153.0,2.34,3.57,1.51,12.4816,4.325,68.48,4.04,25.5,4.51,4.32,2.03,35.23,1.19,1.73,5.5,1.41199,1.09625,10.0487,1.1806,8.92,1.625,41.0,21.5,2.57,1.02
2024-10-30,4.17,1.92,2.93438,101.0,2.45,3.15,145.69,2.32,3.5,1.35,12.68,4.267,64.64,3.82,24.3,4.57,4.37,3.43,34.95,1.13,1.81,4.95,1.52805,1.0775,9.7225,1.15,9.02,1.62,40.2,21.05,2.55,1.0
2024-10-31,3.74,1.84,2.96185,112.5,2.35,2.98,142.0,2.29,3.48,1.425,12.448,3.7,60.1664,3.43,24.15,4.53,4.29,2.85,34.65,1.15,1.76,4.994,1.54739,1.19,9.45375,1.12,8.63,1.67,39.0,22.36,2.52,0.97
2024-11-01,3.74,1.85,2.9124,107.5,2.4,3.12,133.0,2.31,3.49,1.39,11.8416,3.0,52.356,3.28,22.2,4.32,4.4,2.69,29.5,1.17,1.836,5.3,1.58607,1.4425,9.63625,1.11,8.76,1.62,42.4,22.12,2.51,0.9803
2024-11-04,3.67,1.82,2.92338,101.0,2.37,3.21,131.0,2.41,3.42,1.38,12.0,2.55,56.32,3.13,21.75,4.33,4.27,2.95,28.5,1.11,1.86,4.91,1.53772,1.275,9.2,1.14,8.0,1.54,44.8,22.86,2.48,1.03
2024-11-05,3.55,1.82,2.9124,90.5,2.39,3.26,134.12,2.43,3.32,1.46,12.016,2.713,55.7952,3.21,23.1,4.21,4.38,2.77,29.0,1.18,1.81,4.925,1.51838,1.30802,9.48125,1.14,8.36,1.595,41.4,22.64,2.48,1.05
2024-11-06,3.71,1.74,2.95086,77.5,2.82,3.26,132.0,2.48,3.4,1.57,12.16,2.8,54.24,3.68,22.8,3.73,4.76,2.8,28.0,1.15,1.45,4.825,1.5764,1.25,9.70625,1.1699,9.21,1.72,18.752,24.08,2.36,1.75
2024-11-07,3.47,1.79,2.98108,84.5,2.39,3.25,135.13,2.51,3.26,1.62,12.5568,2.87,49.856,3.59,22.05,3.69,5.07,2.43,28.95,1.08,1.57,4.909,1.62476,1.205,10.5188,1.1499,8.83,1.71,20.2,23.64,2.44,2.35
2024-11-08,3.24,1.83,3.00581,77.5,2.57,2.95,134.0,2.41,3.28,1.59,12.3216,3.16,44.4096,3.62,22.5,3.33,5.0,2.37,22.5,1.08,1.5,5.114,1.65377,1.13402,9.84375,1.1759,9.01,1.76,18.356,23.0,2.43,2.05
2024-11-11,3.27,1.83,3.00581,67.0,2.45,2.61,142.0,2.62,3.25,1.98,12.248,3.46,45.1264,4.16,22.5,3.3,4.96,2.26,23.75,1.07,1.45,5.1,1.62476,1.1275,14.875,1.1024,9.3,1.82,11.302,23.79,2.42,2.32
2024-11-12,3.25,1.86,3.06626,104.5,2.28,2.56,129.5,2.57,3.3,1.86,12.0,3.126,45.2608,4.32,21.75,3.05,5.12,2.15,24.25,1.1,1.51,5.119,1.58607,1.175,18.0,1.13,8.57,1.84,15.47,23.3,2.34,2.14
2024-11-13,3.0,1.85,3.1322,80.0,2.17,2.35,125.0,2.47,3.21,1.755,12.544,3.049,44.416,3.95,21.15,3.08,5.3,2.18,23.495,1.04,1.51,4.902,1.55706,1.1125,17.25,1.1,8.13,1.855,18.21,22.79,2.49,2.1
2024-11-14,2.89,1.94,3.0223,82.0,2.29,2.23,122.94,2.35,3.16,1.7,12.5216,3.08,39.5879,3.7,20.7,3.0,5.08,2.23,22.38,1.06,1.54,4.872,1.55706,0.78,14.75,1.07,8.09,1.94,16.202,22.49,2.29,2.3
2024-11-15,2.74,2.07,2.94872,80.0,2.14,2.21,119.56,2.27,3.01,1.24,12.4784,3.15951,38.7968,3.7,20.1,3.02,5.04,2.17,23.995,1.06,1.43,4.201,1.51838,0.76,15.625,0.8952,7.8,1.965,16.928,20.65,2.31,2.1
2024-11-18,2.78,2.07,2.92642,68.0,2.15,2.27,121.6,2.05,3.02,1.28,11.872,3.25,34.9376,3.33,20.7,2.85,4.96,2.37,23.965,1.0,1.4,4.502,1.42166,0.726025,15.0,0.9799,7.81,1.895,16.0,21.59,2.29,2.16
2024-11-19,2.7,2.11,2.9097,64.25,2.05,2.552,114.5,2.055,2.98,1.25,11.824,3.398,32.8448,3.91,21.15,3.04,5.02,2.43,21.5,1.0,1.47,4.201,1.47002,0.815,15.25,0.9559,7.82,1.7998,14.7,21.68,2.28,2.28
2024-11-20,2.59,1.86,2.94314,55.0,2.16,2.38,123.0,2.05,2.85,1.21,11.824,3.1,32.768,3.57,21.0,2.92,5.0,2.5,22.0,1.02,1.58,4.193,1.52805,0.8875,13.125,0.98,7.86,1.6944,15.108,22.1,2.32,2.2
2024-11-21,2.58,1.84,2.98974,57.0,2.16,2.53,136.0,2.04,2.75,1.07,12.0,3.266,32.832,3.51,21.9,2.89,5.1,2.61,22.45,0.96,1.64,4.396,1.62476,0.85145,12.015,2.12,8.11,1.62,13.752,23.02,2.33,2.53
2024-11-22,2.55,1.725,2.96544,55.0,2.27,2.47,134.0,2.08,2.8,1.21,11.8416,3.431,33.408,3.43,20.55,2.98,5.05,2.56,21.625,0.931,1.54,4.2,1.62476,0.90375,13.75,2.1,8.26,1.6844,12.6,24.08,2.29,2.45
2024-11-25,2.52,1.62,2.96544,50.0,2.24,2.45,140.0,2.08,2.76,1.67,11.952,3.34,31.072,3.33,22.8,2.79,5.2,2.45,22.63,1.02,1.48,4.2,1.46035,0.825,14.375,3.0,8.34,1.685,13.498,24.31,2.32,2.23
2024-11-26,2.65,1.57,2.98774,56.0,2.19,2.51,135.0,1.95,2.72,1.87,12.1632,3.166,25.952,3.13,22.8,2.77,5.37,2.3,27.55,0.99,1.48,4.16,1.52805,0.8225,13.375,2.38,8.33,1.6448,13.9,24.3,2.3,2.15
2024-11-27,2.92,1.62,3.02676,54.0,2.2,2.635,116.0,1.99,2.9,1.85,12.1632,3.25051,24.3968,3.23,21.75,2.63,5.46,2.26,27.55,0.85,1.49,4.177,1.47969,0.815,13.375,2.58,8.35,1.58,14.41,23.91,2.4,2.14
2024-12-02,2.9,1.63,3.07692,55.0,2.2,2.92,110.0,2.0,3.29,1.57,11.9,3.24,43.776,3.23,22.2,2.61,5.47,2.21,23.95,0.95,1.46,4.099,1.45068,0.8425,13.0,2.19,8.22,1.734,13.44,21.45,2.51,2.04
2024-12-03,2.79,1.59,3.02118,54.5,2.24,2.86,113.43,1.96,2.77,1.54,11.616,3.1544,34.144,3.18,21.15,2.41,5.96,2.2,23.5,0.9001,1.44,3.848,1.47002,0.8075,12.625,2.06,8.13,1.6898,12.23,21.24,2.74,1.96
2024-12-05,2.99,1.63,2.94314,54.0,2.14,2.71,122.0,1.85,0.45,1.53,11.6816,3.297,35.5968,3.1,21.6,1.71,6.33,2.03,21.6,0.83,1.28,4.26,1.36364,1.0,12.75,1.9,7.94,1.82,11.29,19.05,2.94,1.72
2024-12-06,3.27,1.7,3.11037,52.0,2.26,2.84,124.0,1.93,0.4575,1.46,11.784,3.4,33.9264,3.55,22.5,2.1,6.19,2.25,23.45,0.7901,1.22,4.5,1.39265,0.9775,13.75,1.83,8.13,1.7175,11.06,19.67,2.77,1.7
2024-12-09,3.2,1.67,3.07692,52.5,2.33,2.73,141.0,1.93,0.481,1.48,11.968,3.327,32.384,3.175,22.65,1.98,6.33,2.31,22.5,0.89,1.25,4.61,1.42166,0.9125,13.875,2.04,8.19,1.7,11.27,20.53,2.73,1.8
2024-12-10,3.16,1.66,3.0825,51.5,2.34,2.81,157.0,1.9,0.4698,1.61,11.8736,3.267,32.032,3.18,24.3,1.98,6.65,2.17,22.875,0.899,1.22,4.468,1.42166,0.958425,13.1875,1.85,8.4,1.66,10.89,20.28,2.71,1.7
2024-12-11,3.3,1.65,3.0379,52.5,2.32,2.7,122.0,1.86,0.4175,1.58,12.784,3.121,31.36,3.2,23.7,1.91,6.945,2.22,22.05,0.85,1.2,4.45,1.35397,0.970025,13.375,1.66,8.15,1.6,9.48,21.66,2.76,1.66
2024-12-12,3.13,1.61,3.01561,53.0,2.24,2.8711,119.0,1.74,0.37,1.48,10.4,3.231,30.976,2.95,21.6,1.77,6.69,2.18,25.945,0.9,1.2,4.26,1.29594,0.9475,12.875,1.65,8.16,1.66,8.43,19.95,2.67,1.66
2024-12-13,2.95,1.59,3.0602,58.0,2.16,2.81,115.0,1.66,0.367,1.4,12.9936,3.17701,28.8,2.68,22.0485,1.81,6.53,2.14,34.205,0.88,1.18,3.99,1.33453,0.93065,12.5,1.62,8.14,1.735,9.1,20.88,2.72,1.71
2024-12-16,3.01,1.75,3.06778,52.5,2.14,2.84,109.0,1.59,0.3888,1.52,13.76,3.338,26.4256,2.59,20.7945,1.81,7.03,2.17,25.5,0.8901,1.15,3.7,1.25725,0.925,11.1812,1.53,8.45,1.655,8.15,21.83,2.79,1.57
2024-12-17,3.11,1.71,3.05463,51.0,2.17,2.7,123.0,1.46,0.3617,1.58,12.88,2.815,25.6,2.44,19.95,1.72,7.58,2.18,19.86,0.93,1.04,3.63,1.17988,0.945,10.75,1.49,8.4,1.6,9.15,21.33,2.87,1.76
2024-12-18,2.9,1.69,2.98774,41.51,2.03,2.51,145.0,1.33,0.3533,1.4,11.816,2.811,25.3952,2.47,18.3,1.61,7.26,2.1,18.645,0.883,0.98,3.301,1.15087,0.83,10.125,1.41,8.17,1.7683,8.76,19.64,2.66,1.79
2024-12-19,2.78,1.72,2.99889,45.0,2.1,1.74,147.0,1.3,0.3527,1.305,12.0,2.93,26.1952,2.11,21.15,1.59,7.31,2.1,23.5,0.9019,1.02,3.2,1.04449,0.89125,9.45625,1.42,8.4,1.709,8.26,22.26,2.8,1.81
2024-12-20,2.91,1.7,3.01003,45.5,2.11,1.76,136.0,1.4,0.3629,1.25,11.36,4.16,29.248,2.3,23.25,1.56,7.35,2.07,21.5,0.9385,1.07,3.95,1.17988,0.8475,10.0425,1.61,8.25,1.62,8.72,22.27,2.93,2.16
2024-12-23,2.89,1.81,2.97101,46.69,2.1,2.23,129.0,1.42,0.3796,1.24,10.72,4.649,27.1424,2.25,23.55,1.44,7.38,2.09,21.505,0.91,1.05,3.798,1.17988,0.8475,9.465,1.63,8.22,1.66,8.42,22.52,2.93,2.56
2024-12-24,2.91,2.06,2.99889,46.41,2.08,2.2,127.0,1.42,0.3614,1.3599,11.36,3.995,28.192,2.19,22.35,1.42,7.6,2.13,22.0,0.91,1.08,3.656,1.1881,0.785,9.6875,1.58,8.07,1.6249,8.57,22.84,2.88,2.98
2024-12-27,2.95,2.3,2.97101,43.765,1.98,1.93,125.0,1.42,0.383,1.38,10.968,5.187,31.072,2.23,25.05,1.51,7.275,2.06,38.8,1.035,1.06,3.59,1.24758,0.8175,9.8475,1.68,8.21,1.645,7.99,23.85,3.05,3.03
2024-12-30,2.92,2.6,2.93757,42.51,2.02,1.9,115.0,1.48,0.459,1.335,11.16,5.2,29.8304,2.27,22.8,1.48,7.25,2.05,31.0,1.0,0.9301,3.58101,1.15097,0.8375,9.31,1.81,7.94,1.63,8.16,23.8,3.06,2.7
2024-12-31,2.875,2.05,2.96544,42.58,2.11,1.8,115.0,1.37,0.52,1.3,10.9344,4.84,30.72,2.1,27.6,1.46,7.18,2.03,33.57,0.9849,0.9446,5.5,1.17988,0.82,8.725,1.69,8.01,1.6496,9.18,22.9,2.97,2.58
2025-01-02,3.22,2.04,2.97938,45.045,2.03,1.9,115.0,1.46,0.4501,1.32,11.68,4.9005,33.4976,2.18,26.1,1.6,7.02,2.05,34.3,1.0,1.16,4.22,1.10638,0.7825,9.3725,1.73,7.81,1.58,10.16,23.28,3.09,2.73
2025-01-03,3.35,2.21,2.98774,41.88,2.14,1.97,119.0,1.525,0.4701,1.48,11.8048,5.463,36.928,2.38,25.5,1.75,7.16,2.08,32.95,0.939,1.12,4.93,1.13153,0.775,10.5788,1.98,8.09,1.6302,9.92,24.91,3.12,2.89
2025-01-06,3.36,2.19,3.02676,43.7508,2.19,1.84,117.0,1.49,0.44,1.73,11.824,4.925,38.336,2.56,27.0,1.9,6.98,2.1,41.5,0.99,1.04,5.208,1.04439,0.7925,10.965,1.84,8.08,1.6,9.52,23.78,3.1,2.82
2025-01-07,3.48,2.07,3.02676,42.7,2.15,1.81,119.0,1.43,0.4746,1.55,12.0832,4.701,42.24,2.46,25.65,1.78,6.75,2.2376,36.1,0.9902,1.0399,5.3,1.0735,0.8,10.2275,1.87,8.1,1.6062,9.4,23.5,3.09,2.76
2025-01-08,3.385,1.91,2.95429,38.555,2.15,1.69,128.0,1.36,0.452,1.42,11.344,4.5,32.704,2.24,24.45,1.55,6.66,2.17,33.005,0.89,0.95,4.829,1.09101,0.78,9.545,1.69,8.04,1.64,8.25,22.76,3.13,2.6
2025-01-10,3.06,1.87,2.9097,39.0,1.9,1.69,126.5,1.25,0.4124,1.34,10.8768,4.74,37.1264,2.14,23.475,1.58,6.2,2.05,28.75,0.939,0.9374,4.548,1.08801,0.74,9.5325,1.8486,7.83,1.57,7.69,22.76,2.96,2.35
2025-01-14,3.09,1.63,2.93757,36.9,2.02,3.58,148.0,1.28,0.4001,1.39,11.152,3.81,34.56,1.93,39.6,1.52,6.28,1.97,28.195,0.828,0.975,3.76,1.05416,0.77,8.7975,1.7,7.66,1.57,7.3,22.84,2.74,2.26
2025-01-15,3.25,1.66,2.98439,35.0,1.98,2.66,118.0,1.31,0.3965,1.31,11.168,3.89,60.4736,2.1,37.8,1.52,6.42,1.99,29.95,0.85,0.94,3.905,1.04168,0.855,8.90125,1.765,7.87,1.58,7.34,24.45,2.8,2.31
2025-01-16,2.58,1.56,2.99331,35.0,1.92,2.91,119.0,1.32,0.3801,1.3,11.216,3.8,57.5936,2.19,39.3,1.54,6.42,2.0,28.595,0.84,0.971,3.831,0.98646,0.8875,8.9025,1.77,7.87,1.6,7.28,24.66,2.84,2.45
2025-01-21,2.46,1.39,3.11594,34.76,1.95,2.48,117.5,1.41,0.3711,1.56,11.216,3.52,58.2848,2.23,37.2,1.54,6.61,2.11,26.25,1.05,0.99,4.37,1.06383,0.8625,8.35625,1.83,8.14,1.65,7.72,26.18,2.9,2.29
2025-01-22,2.3,1.37,3.12709,37.6,1.95,2.29,114.0,1.49,0.3899,1.58,11.04,3.332,57.9008,2.07,40.2,2.0,6.485,2.0,24.1,1.01,0.9261,4.09,1.01547,0.875,7.80375,1.84,8.18,1.63,7.19,28.25,2.73,2.1
2025-01-23,2.2,1.37,3.16054,35.25,1.84,2.34,115.0,1.48,0.38,1.46,10.56,3.28,62.7072,2.36,40.95,1.71,6.43,2.16,24.25,1.01,0.92,4.69,1.03482,0.8425,7.135,1.84,8.28,1.605,6.94,28.26,2.76,2.09
2025-01-24,2.15,1.49,3.233,35.0,1.74,2.21,119.0,1.5,0.3892,1.45,10.64,3.304,60.8064,2.77,38.7,1.83,6.34,2.07,28.0,0.9882,0.89,4.68,1.05416,0.884425,7.4375,1.745,8.36,1.56,7.65,27.83,2.77,1.99
2025-01-27,2.25,1.37,3.24415,30.395,1.8,2.02,114.0,1.43,0.365,1.29,10.464,3.5,55.0656,2.17,36.9,1.81,6.12,2.01,26.17,0.98,0.798,4.48,1.01547,0.825,7.0125,1.73,8.19,1.505,7.14,26.27,2.71,1.95
2025-01-28,0.65,1.42,3.26644,31.705,1.71,2.55,117.0,1.4,0.3644,1.265,10.7008,3.229,54.7712,2.1,36.6,1.73,6.32,1.975,23.45,0.9543,0.7102,4.298,1.01644,0.85375,6.92125,1.67,8.04,1.5891,7.1,25.29,2.67,1.87
2025-01-29,0.5716,1.31,3.27202,31.0,1.75,2.28,105.5,1.39,0.3648,1.19,10.3984,3.17999,52.544,1.95,35.1,1.69,6.29,1.99,26.1,0.956,0.711,4.272,0.98646,0.85,6.65125,1.62,8.27,1.62,6.93,25.74,2.63,1.88
